,tweets,likes,time,user name,RT count,media
107,Sepan que todos los que subieron a Potrerillos hoy les tengo una envidia no sana.,91,27/06/2021 00:46:58,matilechuga,73,
106,ta pa llenar el termo y irse a potrerillos mañana,3,27/06/2021 00:55:21,maurochavezz,5,
105,Quiero ir con mi mate a Potrerillos y mirar la nueva ❄️ #TeamInvierno #Mendoza,1,27/06/2021 00:55:41,medicenlelu,0,
104,"Potrerillos Mendoza 
❄️
❄️
❄️
@MzaMaravillosa https://t.co/kpvB02cAJc",16,27/06/2021 01:02:27,NachoArce2,1,https://pbs.twimg.com/media/E42cDOuXMAEzX-0.jpg
103,"Si ya sabemos que nevó en Potrerillos, si medio Mendoza se fue para allá",0,27/06/2021 01:02:40,aye_peralta197,0,
102,No hay nada más hermoso que ver el dique potrerillos nevado 😍😍,0,27/06/2021 01:05:20,AleBostero5,0,
101,"Todos fueron a Potrerillos o Villavicencio, menos yo.",1,27/06/2021 01:05:28,daianamarquez23,0,
100,Me hace mal saber que en potrerillos esta nevado y no estoy allá 😭,1,27/06/2021 01:06:47,caandeeperalta5,0,
99,No puede ser que no me haya ido con mis amigos a potrerillos porque mañana jugaba y que me avisen a último momento… https://t.co/POaDq1pwVr,8,27/06/2021 01:15:41,dfacu1921,0,
98,Solo José me saca de Boquete para llevarme a un parque con columpios en Potrerillos https://t.co/HSUjBHhiEg,0,27/06/2021 01:16:31,jeremi1391,0,https://pbs.twimg.com/tweet_video_thumb/E42fRKRWQAk2uCj.jpg
97,Hoy Potrerillos -Mendoza 🍷 https://t.co/peHFemY9WM,0,27/06/2021 01:18:18,MaruMenteSimple,0,https://pbs.twimg.com/media/E42frTYWQAEKuff.jpg
96,"alguien q me lleve a potrerillos por favor, es por mi bien",8,27/06/2021 01:23:38,joseecastiiillo,28,
95,¿Habrá nevado en Potrerillos?,5,27/06/2021 01:26:23,DaaniloPino,0,
94,@Luquis_Galdeano Todo para decir que tiene casa en potrerillos el cheto,0,27/06/2021 01:27:18,paw_flores,0,
93,Todo Mendoza se fue a potrerillos hoy.,113,27/06/2021 01:31:32,CamiiiTapia,39,
92,Creo que soy la única persona que no fue a potrerillos,1,27/06/2021 01:35:32,GabiVasquez160,26,
91,Potrerillos hoy https://t.co/9mZmxKjqAm,1,27/06/2021 01:41:15,eduim2,0,https://pbs.twimg.com/media/E42k7JgWEAIWfWR.jpg
90,"Mendocito tincho promedio… “está nevando, vamos a potrerillos”",1,27/06/2021 01:42:26,Francoaraujo7,0,
89,Gran nevada en Potrerillos Mendoza ❄️😍💪👍👏🇦🇷 https://t.co/4u94tOxj5n,3,27/06/2021 01:44:38,herediamm,0,https://pbs.twimg.com/ext_tw_video_thumb/1408964148122238978/pu/img/xvwLxm7cEh3zAbSF.jpg
88,"Una parte de la Family en Potrerillos, Mendoza, Argentina https://t.co/Z33gfwaafG",0,27/06/2021 01:45:15,lucaasnonino,0,
87,"@subterfugia @lainfantachini El tunel Cacheuta-Potrerillos, como todo lo de Mendoza, una hermosura de principio a f… https://t.co/9cYt3Bnibf",6,27/06/2021 01:46:27,Gamu2707,0,
86,Potrerillos todo nevado y yo acá en bs as la puta madre 😭😭😭😭😭,0,27/06/2021 01:48:27,CantoTrini,0,
85,https://t.co/uWJPUA5BPG,0,27/06/2021 01:54:57,Mariapen20Maria,0,
84,Q onda alguien sabe si nevó en potrerillos?,20,27/06/2021 01:56:25,DuranyAnto,1,
83,"@Nienpe El puente de cacheuta es, hoy fui a potrerillos y esta hermoso todo nevado",3,27/06/2021 01:56:47,Habitante113,2,
82,"@FlotUPS Potrerillos, Mendoza",0,27/06/2021 01:57:33,Habitante113,0,
81,📸🎞️Fotos y videos imperdibles: el Dique Potrerillos amaneció como una postal por la nieve https://t.co/8IEcKszmCt,28,27/06/2021 02:00:00,minutounocom,3,
80,"Acá también porque es hermoso 😍
#Potrerillos #Mendoza #Lagos #Argentina #naturaleza #paisaje https://t.co/o9jW71Nd7A",8,27/06/2021 02:13:34,romacasado,0,https://pbs.twimg.com/media/E42sUylWQAMBOaO.jpg
79,"Pedimos un rogel en el hotel potrerillos y nos trajeron una especie de TORTAS FRITAS CON PASTA DE CHOCOTORTA. 
Que crotos 🥴",1,27/06/2021 02:15:05,___Fscv,0,
78,"Los que han ido hoy a potrerillos, han estado al pedo y tienen plata. 
En cambio los pobres como yo, laburamos y ve… https://t.co/3UFDe5oyOf",0,27/06/2021 02:24:06,Melii_juarez45,0,
77,"Me quiero ir a Potrerillos, si o si",1,27/06/2021 02:26:04,CarlaSalceedo,0,
76,"@enteturismomza @agustinvolvo22 Decir no hay palabras para definir ese lugar Potrerillos, felicitaciones a los de esa parte de Argentina 💥",2,27/06/2021 02:40:50,Carlosureta12,0,
75,#potrerillos #MendozaMaravillosa https://t.co/6V7cPXmh2a,0,27/06/2021 02:51:02,lmarchetti1000,0,https://pbs.twimg.com/media/E4205mOXMAUu4pK.jpg
74,"@linearotativa Los potrerillos, Mendoza https://t.co/x3vyhT0oWm",6,27/06/2021 02:54:30,Rightnowbeer,0,https://pbs.twimg.com/media/E421lchXoAUyVp5.jpg
73,"@Habitante113 Sí, una preciosura. Puente colgante que me da vértigo ahora pero cuando era chica corríamos y saltába… https://t.co/ku52DEsNUJ",0,27/06/2021 02:55:50,Nienpe,0,
72,Como que me dieron ganas de ir a Potrerillos😔,2,27/06/2021 03:02:49,vykiperez,0,
71,Bueno todos fueron a uspallata o potrerillos,2,27/06/2021 03:11:49,Keila33972492,0,
70,"🔔⚠️#VideosRED92 | Una copiosa nevada en Mendoza provocó el cierre de rutas y de pasos fronterizos

Las bajas temper… https://t.co/efNGcoRjvT",21,27/06/2021 03:19:05,RED92cadadiamas,6,
69,"Así amanecía Potrerillos hoy! ♥️
#Mendoza https://t.co/7RAZo1DhHf",5,27/06/2021 03:26:35,rogrecopetry,0,https://pbs.twimg.com/ext_tw_video_thumb/1408990049069322240/pu/img/rK8GtxVG5c4eDX40.jpg
68,"Un vino, chocolates y la estufa hogar! ♥️ 
#potrerillos #mendozamaravillosa #invierno2021 https://t.co/Zgz9oInKvc",1,27/06/2021 03:33:24,rogrecopetry,0,https://pbs.twimg.com/media/E42-mgCXoAA4s0b.jpg
67,"@Budin_chigurh Hoy nevo en potrerillos y estaban todas las cornudas porteñas babeandose, igual no me da bronca pero era un ej",2,27/06/2021 03:48:09,GereVargas,0,
66,"Potrerillos, Mendoza 💕
como para no estar enamorada de este lugar, es mágico. https://t.co/dixZDI6Hsp",0,27/06/2021 03:53:30,Rooroldanhs,0,https://pbs.twimg.com/media/E43DM21XoAU6aWl.jpg
65,"Paseo de montaña: Cacheuta y Potrerillos, Mendoza. https://t.co/xeQr81V0Ku",14,27/06/2021 04:08:59,EmilioACaram,2,https://pbs.twimg.com/ext_tw_video_thumb/1409000694493896707/pu/img/toZEPmssn_J2zCk0.jpg
64,Todos han ido o conocen potrerillos yo de pedo lo veo en fotos.,0,27/06/2021 04:21:02,AldiiGuerra1,0,
63,El lago se congela si hay nieve en potrerillos?,0,27/06/2021 04:41:13,nahuaravena,0,
62,Si nieva en potrerillos cae nieve?,0,27/06/2021 04:41:27,nahuaravena,0,
61,Qué mierda hago acostado en mi cama viendo videos de qué hubiera pasado si Palacio la tiraba por abajo si tendría q… https://t.co/xlPqFC6Jzw,2,27/06/2021 04:58:44,lautaro_vicario,0,
60,"De por si tengo una debilidad por Potrerillos (Aunque no conozca) y ver fotos de ese lugar nevando es una locura, p… https://t.co/olodXgA9Ds",0,27/06/2021 05:29:16,Pablohernanfer5,0,
59,"Como ser mendocino en dos simples pasos:
-Ir a potrerillos y grabar el tunel
-Comprarte una parca 
Felicitaciones sos mendocino!",10,27/06/2021 05:29:27,Elmaaanuuu,0,
58,Parece que nevo en Potrerillos,2,27/06/2021 05:46:34,Herenino,0,
57,@ConteGabriel Camino a Potrerillos. 😍😍 https://t.co/wvB980QDhr,5,27/06/2021 06:35:20,herman_jimena,1,https://pbs.twimg.com/media/E43oPaVWEAAoecF.jpg
56,Si soy feliz ? Feliz voy a se cuando me despierte en una cabaña en Potrerillos mirando por la ventana como cae nieve ❄,0,27/06/2021 10:13:59,DavidPetricio22,0,
55,"Amanece un poquito fresco nomás 🥶🥶 -14,5 grados #Potrerillos #Mendoza⛈️ en Valle Del Sol, Potrerillos, Mendoza https://t.co/OqIIvulYmm",0,27/06/2021 11:23:47,exeprado,0,
54,"@porquetendencia @MuniLujanDeCuyo así amaneció en potrerillos,tranqui https://t.co/414dCWApfn",5,27/06/2021 11:33:33,exeprado,0,https://pbs.twimg.com/media/E44satZXwAsMS3F.jpg
53,"Buen Domingo!
Gélida madrugada -10°C en las Vegas Potrerillos Mendoza. Sin viento. https://t.co/TDECVHztTR",9,27/06/2021 11:35:54,VolcanTupungato,0,https://pbs.twimg.com/media/E44soxEWYAAVGhR.jpg
52,"Necesito dejar de ver fotos del Potrerillos  xq es como tirarme un tiro en el pie. Que hermosa es Mendoza, necesito teletransportarme",0,27/06/2021 12:03:19,Juliolivares8,0,
51,Acaba de publicar una foto en Potrerillos https://t.co/DAFZrpE5bW,0,27/06/2021 12:30:44,majourdanetvzla,0,
