,tweets,likes,time,user name,RT count,media
1514,"Todo mi tl hablando de Maradona, q grande q sos Diego!! #DiegoEterno 
#GritaloPorD10S",1,22/06/2021 22:27:43,LUZ_Rosario25,0,no hay url
1497,"#GritaloporD10S #Maradona #GolDelSiglo
Diversos clubes de las categorías de ascenso argentino rememoraron a ""Pelusa"" y gritaron, nuevamente, el gol del siglo.

https://t.co/mu301PsAWD",7,22/06/2021 22:28:32,A24COM,1,no hay url
1495,AGUSTIN LAJE CONTUNDENTE: roberto navarro LE DIO LA PALIZA DE SU VIDA REPLANTEANDOSE LA VIDA a KLARIN    #btsdiamond #btsdiscography #GritaloPorD10S #blackpinkdiamond #straykidsdoubleknot https://t.co/vGrwHB8hDb,0,22/06/2021 22:28:39,ArgentinianNews,0,https://pbs.twimg.com/media/E4hSfcZWQAMwcsF.jpg
1496,Hoy laburamos de gala. #GraciasDiego  #GritaloPorD10S https://t.co/A9SvfzFYPT,0,22/06/2021 22:28:39,agustinloza25,0,https://pbs.twimg.com/media/E4hSewZWEAYW77r.jpg
1479,"🔎Con nuestras herramientas de QSmart relevamos 48.907 conversaciones en torno al homenaje a Diego en las redes sociales.

☝ Nuestra plataforma de #BigData registró entre los principales hashtags #gritalopord10s,#goldelsiglo,#diegomaradona,#barriletecosmico,#35años .",0,22/06/2021 22:29:11,qsocialnow,0,no hay url
1473,"Así late nuestro Templo del fútbol mundial la Bombonera a 35 años del gol del siglo. Lo gritamos todos. #GritaloPorD10S 🔊 💙💛💙

#DiegoEterno https://t.co/tZlgLsBVa0",3,22/06/2021 22:29:29,BocajrsEcuador,1,https://pbs.twimg.com/ext_tw_video_thumb/1407465688072085506/pu/img/u8ZqjUErLtnVNSnr.jpg
1452,"35 años del gol del Diego y 13 años sin mi papá al que acompañaba a ver a Ferro. Mi homenaje a los dos.
#GritaloPorD10S https://t.co/juyMLfRH4W",1,22/06/2021 22:30:37,magor66,0,no hay url
1437,"Desde las 16.09 que estoy aguantando. Bastó la narración de @alejandroapo para estallar.
Gracias Diego. 
#GritaloPorDios 
#GritaloPorD10S
#DiegoEterno",2,22/06/2021 22:31:24,Sweetadryblack,0,no hay url
1433,"35 años de #Maradona #SiempreMaradona #gritalopord10s

22/6/21 https://t.co/Bmpagi6mFq",3,22/06/2021 22:31:31,loris_z,0,https://pbs.twimg.com/media/E4hTJUTX0AIUCcl.jpg
1421,"22/06/1986 Se cumplen 35 años del mejor gol en la historia de los Mundiales. ⚽️🤩

¡Eterno Diego Armando Maradona! 🔝🔝🔝

#GritaloporD10S #Maradona #D10s 🇦🇷

https://t.co/72cBExeUsX",2,22/06/2021 22:32:53,Betcris,1,https://pbs.twimg.com/media/DY-10gQXcAEorTV.jpg
1365,"Siempre en mi ♥️, DIEGO #GritaloPorD10S #Maradona https://t.co/KXCnNAwI35",114,22/06/2021 22:36:00,danilocarando9,11,https://pbs.twimg.com/media/E4hUKl0WQAYgu70.jpg
1301,"No se, si me estoy poniendo vieja o extraño mucho a Diego, pero hace desde las 16.09 que veo y escucho cosas en la Tv y lloro!! ❤⚽ #GritaloPorD10s",1,22/06/2021 22:39:01,Al81Georgi,0,no hay url
1199,"La iniciativa para revivir el “Gol del Siglo” fue propuesta por la Asociación del Fútbol Argentino (AFA), con el hashtag #GritaloporD10S en sus redes sociales. La idea es simple: volver a festejar el mejor gol de la historia de los Mundiales en el momento exacto de su concreción.",0,22/06/2021 22:44:20,CorderoCamejo,0,no hay url
1184,"⚽️🗣 #GritaloPorD10s | ""Diputado, me deja que lo interrumpa, son las 16.09"", dijo @CarlosHeller, mirando fuera de cuadro las imágenes en las que la voz de @VHMok rememoraba el relato más popular de la historia argentina. 

👉 https://t.co/QHrnkTxzL8 https://t.co/0s32Br87zK",8,22/06/2021 22:45:00,Ambitocom,2,https://pbs.twimg.com/ext_tw_video_thumb/1407469595632541702/pu/img/qCdwIlZhTRmV7TBE.jpg
1160,"Hoy se cumplen 35 años del gol del siglo. ⚽️ A las 4:09 hora exacta del hito del Diego, volvemos a festejarlo. 
#GritaloPorD10S. ❤️
@FirmesP @FloryCantoX @NegritaFoxx @SinOrgaNoHayAcc @nica_rojaynegra @MolotovDigital2 @ElManifiesto79 @Marysandinista @nic_melcocha @taniasandinista https://t.co/grRGjBDvCt",0,22/06/2021 22:46:21,huella_sandinis,0,https://pbs.twimg.com/media/E4hWijiWEAgWl-a.jpg
1151,"Todo el día con Maradona... Si, obvio!!
#GritaloPorD10S 💚💚💚💚 https://t.co/h3F75SbUto",0,22/06/2021 22:46:34,Chulatribi,0,https://pbs.twimg.com/ext_tw_video_thumb/1407469794664882182/pu/img/7vS0bXofuBI2reQY.jpg
