,tweets,likes,time,user name,RT count,media
480,@ESisifo CONFESION JUDICIAL de M.BARTET Mismo N° 2 del SIN y Brazo Derecho del Criminal de Montesinos en este Organ… https://t.co/HQA0yfCQDt,1,26/06/2021 04:08:09,Marcos667788,0,
479,"Gran día de rodaje, estoy muerta pero feliz, hace tiempo no actuaba💕",2,26/06/2021 04:08:19,soyenana00,0,
478,@_soyderiver_ Tantos buenos años al maximo nivel y ni un mundial de clubes? Raroo hee.....el paragua actuaba hasta… https://t.co/5JXqppPAc6,0,26/06/2021 04:09:11,RomanRubin3,0,
477,"@GOTHIEYM Balbuceó, sin poder pensar en si había dicho correctamente alguna palabra en aquella frase. Ella solo act… https://t.co/jRHOgj2dUL",0,26/06/2021 04:09:31,blueyming,0,
476,@mili_Brujita CONFESION JUDICIAL de M.BARTET Mismo N° 2 del SIN y Brazo Derecho del Criminal de Montesinos en este… https://t.co/KL58vuu8Ab,1,26/06/2021 04:10:16,Marcos667788,0,
475,"Grande Tobey, desde Spider-Man que te seguimos; el actor será parte de la nueva película Babylon del director Damie… https://t.co/bxGoQA1GIO",0,26/06/2021 04:17:24,ButParlanchinas,0,
474,"[#E_CHAN] 21.06.23

TRAD: ""Fue un gran honor poder estar en el escenario de 'Pool Party'💙 y fue una gran experienci… https://t.co/UOAeynvHN0",0,26/06/2021 04:22:15,DkbColombia,0,
473,@rosangellafp CONFESION JUDICIAL de M.BARTET Mismo N° 2 del SIN y Brazo Derecho del Criminal de Montesinos en este… https://t.co/4G7YrkX6tr,16,26/06/2021 04:42:11,Marcos667788,2,
472,"@Helioflores_mex @julioastillero @ahelguera @monerohernandez @fisgonmonero @monerorape @Patriciomonero Una pena, si… https://t.co/wV9L7yvT7W",0,26/06/2021 04:44:03,anuarbitar,0,
471,"@jgalemparte Dignos herederos de la diputarada flores, quien aseguraba que el FPMR ya actuaba en 1973...le hicieron… https://t.co/cgwkUoQQsf",1,26/06/2021 05:12:47,madman9873,0,
470,"PERO HEY ES MI MALDITA CULPA, POR COMO ACTUABA, COMO ME VESTIA, COMO SONREIA...
TENIA 8 AÑOS SOLO 8 AÑOS, TENIA SOL… https://t.co/ndEcSv9Bk4",0,26/06/2021 05:18:01,o_nwell,0,
469,@joonlyricst Yo no hubiera reaccionado DIOS😭 me acuerdo que actuaba súper DEMASIADO ESTUPIDA frente al que me gusta… https://t.co/ehg3L4J8cV,1,26/06/2021 05:21:06,nambestboy,0,
468,@danielbachatero Te cuento que me tope con una vieja loca en una farmacia y actuaba así..hay muchos q han enloquecido,0,26/06/2021 05:31:26,Valeriana8888,0,
467,"Estabas ahí para mí cuando actuaba egoísta y rezaste por mí cuando estaba sin fe, creíste en mí cuando nadie más lo… https://t.co/bADyKo6Mrt",2,26/06/2021 05:56:52,_deVenus_,0,
466,"@94DFCSS casi nunca actuaba, solo refuerdo una vuelta q me hicieron poner un disfraz de paloma, no fue lindo",0,26/06/2021 06:39:15,ojitosdetyun,0,
465,84) Rápidos y furiosos 9 (2021) DIOS SANTO!!!! Como es posible que Universal puede seguir invirtiendo en esta saga.… https://t.co/D67sRpiwDi,2,26/06/2021 07:05:49,MikeRomeroN,0,
464,"@UnfilledMoonCR @JPiltover_CR @EmpressCdr + saltando de un edificio a otro sin detenerse.

—¿Por dónde...?

No nece… https://t.co/JGE1fgYiv4",0,26/06/2021 07:14:30,DemacianHeartCR,0,
463,"@JosPastr En Roma ya actuaba la inquisición. 
Que cosas. https://t.co/5DdajlBanJ",0,26/06/2021 07:33:54,MDoloresgallar3,0,https://pbs.twimg.com/media/E4ysDnoXIAIKeJJ.jpg
462,"@olgarodriguezfr @JuanyGar63 VOKS señala para que otros actúen. 
Nada nuevo: así actuaba el entorno etarra. Y aplic… https://t.co/BQEZhEahxu",1,26/06/2021 08:50:36,johncartersojat,0,
461,"@ArsoTito @callateimbecilx @eduardaculona vamos a ver, desde que somos pequeñas nuestras madres etc, a la mínima qu… https://t.co/Vtb53uEAWt",18,26/06/2021 09:46:36,lvciaskh,1,
460,v.29|El problema era que el hermano mayor actuaba como siervo y no como hijo. Afirmaba que la propiedad de su padre… https://t.co/gk9NZSzHmD,0,26/06/2021 10:04:09,abimaelobando,0,
