,tweets,likes,time,user name,RT count,media
602,"Sinceramente, #Belgio molto sopravvalutato. Per me in calo dal 2018 e inferiore al #Portogallo, che ha dominato pur… https://t.co/aLJsjv3juh",5,27/06/2021 21:25:05,MarcoGuidi13,0,
601,@italia_patriot 👿👿👿,0,27/06/2021 21:25:05,renewhite11,0,
600,@RaeSmdThree diz ao corno do teu amigo que vai levar 5 da Itália belgas de merda,0,27/06/2021 21:25:07,Maia1527,0,
599,"@amy_milanes_ Fue campeón de la copa Italia máximo goleador de la série A , ademas de mvp de la misma y mejor jugad… https://t.co/g3X58qMcLd",0,27/06/2021 21:25:07,puiggii,0,
598,"Euro 2020, è il Belgio l'avversario dell'Italia nei quarti: fuori il Portogallo https://t.co/R2h0tCt2tH via @quotidianonet",1,27/06/2021 21:25:08,DALEX911,1,
596,No estoy triste pero probablemente sería más feliz si mañana despertara en una casa frente a una playa de Italia,4,27/06/2021 21:25:10,jovavelah,1,
597,@paolaromano60 @vickyart10 @Raulitoemilio @montotomsol @Lady_Ailec @Livia_en_Roma @LiviaDrusila @NCDrusus38… https://t.co/tC1CmlGc5L,2,27/06/2021 21:25:10,gcarloandreotti,0,
595,"@tncleft1776 Ganharia fácil, a mídia e até os próprios brasileiros ficam falando que as seleções europeias passaria… https://t.co/zxpmhi60mp",1,27/06/2021 21:25:11,yZarclay,0,
594,@DlONYSIUS Ma dove lo vedere e i vedo la pubblicità su italia uno e nn fa vedere la serata in diretta !! dove lo vedere voi ???,0,27/06/2021 21:25:13,Ela46406491,0,
593,@vanehupp En ésta llave voy con Italia. No me lo pierdo éste partidazo con sabor a final y con potencial de ir más allá de la prórroga.,0,27/06/2021 21:25:14,arcpr90,0,
592,@luugonzalez24 Italia es el que mejor jugó y dejo de lado el catenaccio,1,27/06/2021 21:25:14,japorc2,0,
591,@jobersian Itália campeã desta Euro. Tudo se desenhando pra isso. É cedo? Sim. Mas acho que vai terminar desse jeito.,0,27/06/2021 21:25:16,evelyn_everton,0,
590,"Em jogos oficiais, Portugal não tem (na vigência Fernando Santos) uma única Vitória contra uma grande equipa, excet… https://t.co/8YXoFpuY7X",0,27/06/2021 21:25:16,guibazzzz,0,
589,Gli allevamenti di visoni sono focolai di coronavirus e crudeli per gli animali. Min. @robersperanza vietiamo la pr… https://t.co/mkNc3Tn02W,0,27/06/2021 21:25:18,DorisMaffezzini,0,
588,Já que perdemos agora quero que a Itália arrume com estes filhos da puta todos,1,27/06/2021 21:25:18,dianaco00436602,0,
587,ma io non ho capito Harry sta ancora in italia oppure se ne andato??,0,27/06/2021 21:25:19,_rosaria_a,0,
586,"@ijul_fikar Tapi gw selalu ngejagoin trio Belanda-Italia-Jerman untuk semua turnamen, mas. Untung-untungan aja siapa yang lolos. 😂",0,27/06/2021 21:25:21,Iduy101,0,
583,"AGORA É FORZA ITALIA, ITALIA MIO CUORE STAI CON TI 🇮🇹",0,27/06/2021 21:25:22,httpsiuri,0,
585,LAURA A GENTE NAO TA NA ITÁLIA AGORA PQ PORRA https://t.co/13BFBAxhGv,0,27/06/2021 21:25:22,vibez96s,0,
584,"Sarà 🇧🇪Belgio-Italia🇮🇹 ai quarti
🚨Commenti? Siete contenti?

#BelgioItalia #Italia #Euro2020 #Portogallo #ITAAUT… https://t.co/xaqbAMdoLH",0,27/06/2021 21:25:22,cmercatoweb,0,
582,A Itália que os foda agora.,6,27/06/2021 21:25:24,Jppmartins14,0,
581,Agora adorava ver a Bélgica a perder com a Itália,0,27/06/2021 21:25:28,carolina_vieir_,0,
580,"🔥 ¡BÉLGICA ELIMINÓ AL PORTUGAL DE CR7 DE LA #EURO2020!

🇧🇪 En Sevilla, fue triunfo 1-0 de los Red Devils para dejar… https://t.co/cEmvaid78t",2,27/06/2021 21:25:28,masfutbolgt,0,
579,"1. De 1939 a 1940, Leonarda Cianciulli, de Montella, no sul da Itália, matou três mulheres de meia-idade, transform… https://t.co/8q0L4dZTaV",0,27/06/2021 21:25:28,casosinacabados,0,
578,@kievskaya_mr in italia sembrano tutti così felici,0,27/06/2021 21:25:29,Regulus_mr,0,
577,"desde que frança não ganhe por mim é na boa, força itália, alemanha e dinamarca 🫂",1,27/06/2021 21:25:29,hillzdrive,0,
576,"@InvictosSomos Se enfrentaron en fase de grupos de la Eurocopa pasada, ganó Italia 2-0",1,27/06/2021 21:25:29,SebastinNaran15,0,
574,"@nnarziss Scusa te lo frego, mi sta facendo morire. Stavo per scegliere “vino” sull’aspetto più importante della vita in Italia 🤣",1,27/06/2021 21:25:30,PiccionAlpha,0,
575,"Para relembrar - Campanha da Itália campeã do mundo em 2006, todos os gols https://t.co/2XIBgfMzzq via @YouTube",1,27/06/2021 21:25:30,_hadassinha,0,
573,@ritacneeves_ ITÁLIA 🤝🤝🤝,2,27/06/2021 21:25:31,melvazpereira,0,
571,Min. @robersperanza il 77% degli italiani ritiene che l’Unione Europea dovrebbe vietare subito gli allevamenti di a… https://t.co/rBQeAHyjY5,0,27/06/2021 21:25:34,DorisMaffezzini,0,
572,"Jesús David Peña, top 10 en la Pessano Roncola en Italia https://t.co/0H9fxFXH3B",0,27/06/2021 21:25:34,OlimpiCol,0,
569,"@BGomes_33 porra portugal x italia seria um baita jogao, agr vou torcer pra italia passar da belgica",1,27/06/2021 21:25:37,IL_0049,0,
570,Comunque per me Italia-Belgio rimarrà sempre quella della parodia degli autogol nel 2016 quando ancora facevano ridere un minimo,1,27/06/2021 21:25:37,H0PESTR0M,0,
